Date,Close
3/10/2017 16:00,138.79
3/13/2017 16:00,139.6
3/14/2017 16:00,139.32
3/15/2017 16:00,139.72
3/16/2017 16:00,139.99
3/17/2017 16:00,139.84
3/20/2017 16:00,139.94
3/21/2017 16:00,138.51
3/22/2017 16:00,139.59
3/23/2017 16:00,139.53
3/24/2017 16:00,140.34
3/27/2017 16:00,140.32
3/28/2017 16:00,141.76
3/29/2017 16:00,142.65
3/30/2017 16:00,142.41
3/31/2017 16:00,142.05
4/3/2017 16:00,142.28
4/4/2017 16:00,141.73
4/5/2017 16:00,141.85
4/6/2017 16:00,141.17
4/7/2017 16:00,140.78
4/10/2017 16:00,141.04
4/11/2017 16:00,139.92
4/12/2017 16:00,139.58
4/13/2017 16:00,139.39
4/17/2017 16:00,141.42
4/18/2017 16:00,140.96
4/19/2017 16:00,142.27
4/20/2017 16:00,143.8
4/21/2017 16:00,143.68
4/24/2017 16:00,145.47
4/25/2017 16:00,146.49
4/26/2017 16:00,146.56
4/27/2017 16:00,147.7
4/28/2017 16:00,150.25
5/1/2017 16:00,152.46
5/2/2017 16:00,152.78
5/3/2017 16:00,151.8
5/4/2017 16:00,150.85
5/5/2017 16:00,150.24
5/8/2017 16:00,151.06
5/9/2017 16:00,150.48
5/10/2017 16:00,150.29
5/11/2017 16:00,150.04
5/12/2017 16:00,150.33
5/15/2017 16:00,150.19
5/16/2017 16:00,149.78
5/17/2017 16:00,144.85
5/18/2017 16:00,147.66
5/19/2017 16:00,148.06
5/22/2017 16:00,148.24
5/23/2017 16:00,148.07
5/24/2017 16:00,150.04
5/25/2017 16:00,151.96
5/26/2017 16:00,152.13
5/30/2017 16:00,152.38
5/31/2017 16:00,151.46
6/1/2017 16:00,151.53
6/2/2017 16:00,153.61
6/5/2017 16:00,153.63
6/6/2017 16:00,152.81
6/7/2017 16:00,153.12
6/8/2017 16:00,154.71
6/9/2017 16:00,149.6
6/12/2017 16:00,148.44
6/13/2017 16:00,150.68
6/14/2017 16:00,150.25
6/15/2017 16:00,149.8
6/16/2017 16:00,150.64
6/19/2017 16:00,152.87
6/20/2017 16:00,152.25
6/21/2017 16:00,153.91
6/22/2017 16:00,153.4
6/23/2017 16:00,155.07
6/26/2017 16:00,153.59
6/27/2017 16:00,150.58
6/28/2017 16:00,153.24
6/29/2017 16:00,151.04
6/30/2017 16:00,150.98
7/3/2017 16:00,148.43
7/5/2017 16:00,150.34
7/6/2017 16:00,148.82
7/7/2017 16:00,151.44
7/10/2017 16:00,153.5
7/11/2017 16:00,155.27
7/12/2017 16:00,158.9
7/13/2017 16:00,159.26
7/14/2017 16:00,159.97
7/17/2017 16:00,159.73
7/18/2017 16:00,162.86
7/19/2017 16:00,164.14
7/20/2017 16:00,164.53
7/21/2017 16:00,164.43
7/24/2017 16:00,166
7/25/2017 16:00,165.28
7/26/2017 16:00,165.61
7/27/2017 16:00,170.44
7/28/2017 16:00,172.45
7/31/2017 16:00,169.25
8/1/2017 16:00,169.86
8/2/2017 16:00,169.3
8/3/2017 16:00,168.59
8/4/2017 16:00,169.62
8/7/2017 16:00,171.98
8/8/2017 16:00,171.23
8/9/2017 16:00,171.18
8/10/2017 16:00,167.4
8/11/2017 16:00,168.08
8/14/2017 16:00,170.75
8/15/2017 16:00,171
8/16/2017 16:00,170
8/17/2017 16:00,166.91
8/18/2017 16:00,167.41
8/21/2017 16:00,167.78
8/22/2017 16:00,169.64
8/23/2017 16:00,168.71
8/24/2017 16:00,167.74
8/25/2017 16:00,166.32
8/28/2017 16:00,167.24
8/29/2017 16:00,168.05
8/30/2017 16:00,169.92
8/31/2017 16:00,171.97
9/1/2017 16:00,172.02
9/5/2017 16:00,170.72
9/6/2017 16:00,172.09
9/7/2017 16:00,173.21
9/8/2017 16:00,170.95
9/11/2017 16:00,173.51
9/12/2017 16:00,172.96
9/13/2017 16:00,173.05
9/14/2017 16:00,170.96
9/15/2017 16:00,171.64
9/18/2017 16:00,170.01
9/19/2017 16:00,172.52
9/20/2017 16:00,172.17
9/21/2017 16:00,171.11
9/22/2017 16:00,170.54
9/25/2017 16:00,162.87
9/26/2017 16:00,164.21
9/27/2017 16:00,167.68
9/28/2017 16:00,168.73
9/29/2017 16:00,170.87
10/2/2017 16:00,169.47
10/3/2017 16:00,169.96
10/4/2017 16:00,168.42
10/5/2017 16:00,171.24
10/6/2017 16:00,172.23
10/9/2017 16:00,172.5
10/10/2017 16:00,171.59
10/11/2017 16:00,172.74
10/12/2017 16:00,172.55
10/13/2017 16:00,173.74
10/16/2017 16:00,174.52
10/17/2017 16:00,176.11
10/18/2017 16:00,176.03
10/19/2017 16:00,174.56
10/20/2017 16:00,174.98
10/23/2017 16:00,171.27
10/24/2017 16:00,171.8
10/25/2017 16:00,170.6
10/26/2017 16:00,170.63
10/27/2017 16:00,177.88
10/30/2017 16:00,179.87
10/31/2017 16:00,180.06
11/1/2017 16:00,182.66
11/2/2017 16:00,178.92
11/3/2017 16:00,178.92
11/6/2017 16:00,180.17
11/7/2017 16:00,180.25
11/8/2017 16:00,179.56
11/9/2017 16:00,179.3
11/10/2017 16:00,178.46
11/13/2017 16:00,178.77
11/14/2017 16:00,178.07
11/15/2017 16:00,177.95
11/16/2017 16:00,179.59
11/17/2017 16:00,179
11/20/2017 16:00,178.74
11/21/2017 16:00,181.86
11/22/2017 16:00,180.87
11/24/2017 13:00,182.78
11/27/2017 16:00,183.03
11/28/2017 16:00,182.42
11/29/2017 16:00,175.13
11/30/2017 16:00,177.18
12/1/2017 16:00,175.1
12/4/2017 16:00,171.47
12/5/2017 16:00,172.83
12/6/2017 16:00,176.06
12/7/2017 16:00,180.14
12/8/2017 16:00,179
12/11/2017 16:00,179.04
12/12/2017 16:00,176.96
12/13/2017 16:00,178.3
12/14/2017 16:00,178.39
12/15/2017 16:00,180.18
12/18/2017 16:00,180.82
12/19/2017 16:00,179.51
12/20/2017 16:00,177.89
12/21/2017 16:00,177.45
12/22/2017 16:00,177.2
12/26/2017 16:00,175.99
12/27/2017 16:00,177.62
12/28/2017 16:00,177.92
12/29/2017 16:00,176.46
1/2/2018 16:00,181.42
1/3/2018 16:00,184.67
1/4/2018 16:00,184.33
1/5/2018 16:00,186.85
1/8/2018 16:00,188.28
1/9/2018 16:00,187.87
1/10/2018 16:00,187.84
1/11/2018 16:00,187.77
1/12/2018 16:00,179.37
1/16/2018 16:00,178.39
1/17/2018 16:00,177.6
1/18/2018 16:00,179.8
1/19/2018 16:00,181.29
1/22/2018 16:00,185.37
1/23/2018 16:00,189.35
1/24/2018 16:00,186.55
1/25/2018 16:00,187.48
1/26/2018 16:00,190
1/29/2018 16:00,185.98
1/30/2018 16:00,187.12
1/31/2018 16:00,186.89
2/1/2018 16:00,193.09
2/2/2018 16:00,190.28
2/5/2018 16:00,181.26
2/6/2018 16:00,185.31
2/7/2018 16:00,180.18
2/8/2018 16:00,171.58
2/9/2018 16:00,176.11
2/12/2018 16:00,176.41
2/13/2018 16:00,173.15
2/14/2018 16:00,179.52
2/15/2018 16:00,179.96
2/16/2018 16:00,177.36
2/20/2018 16:00,176.01
2/21/2018 16:00,177.91
2/22/2018 16:00,178.99
2/23/2018 16:00,183.29
2/26/2018 16:00,184.93
2/27/2018 16:00,181.46
2/28/2018 16:00,178.32
3/1/2018 16:00,175.94
3/2/2018 16:00,176.62
3/5/2018 16:00,180.4
3/6/2018 16:00,179.78
3/7/2018 16:00,183.71
3/8/2018 16:00,182.34
3/9/2018 16:00,185.23
3/12/2018 16:00,184.76
3/13/2018 16:00,181.88
3/14/2018 16:00,184.19
3/15/2018 16:00,183.86
3/16/2018 16:00,185.09
3/19/2018 16:00,172.56
3/20/2018 16:00,168.15
3/21/2018 16:00,169.39
3/22/2018 16:00,164.89
3/23/2018 16:00,159.39
3/26/2018 16:00,160.06
3/27/2018 16:00,152.22
3/28/2018 16:00,153.03
3/29/2018 16:00,159.79
4/2/2018 16:00,155.39
4/3/2018 16:00,156.11
4/4/2018 16:00,155.1
4/5/2018 16:00,159.34
4/6/2018 16:00,157.2
4/9/2018 16:00,157.93
4/10/2018 16:00,165.04
4/11/2018 16:00,166.32
4/12/2018 16:00,163.87
4/13/2018 16:00,164.52
4/16/2018 16:00,164.83
4/17/2018 16:00,168.66
4/18/2018 16:00,166.36
4/19/2018 16:00,168.1
4/20/2018 16:00,166.28
4/23/2018 16:00,165.84
4/24/2018 16:00,159.69
4/25/2018 16:00,159.69
4/26/2018 16:00,174.16
4/27/2018 16:00,173.59
4/30/2018 16:00,172
5/1/2018 16:00,173.86
5/2/2018 16:00,176.07
5/3/2018 16:00,174.02
5/4/2018 16:00,176.61
5/7/2018 16:00,177.97
5/8/2018 16:00,178.92
5/9/2018 16:00,182.66
5/10/2018 16:00,185.53
5/11/2018 16:00,186.99
5/14/2018 16:00,186.64
5/15/2018 16:00,184.32
5/16/2018 16:00,183.2
5/17/2018 16:00,183.76
5/18/2018 16:00,182.68
5/21/2018 16:00,184.49
5/22/2018 16:00,183.8
5/23/2018 16:00,186.9
5/24/2018 16:00,185.93
5/25/2018 16:00,184.92
5/29/2018 16:00,185.74
5/30/2018 16:00,187.67
5/31/2018 16:00,191.78
6/1/2018 16:00,193.99
6/4/2018 16:00,193.28
6/5/2018 16:00,192.94
6/6/2018 16:00,191.34
6/7/2018 16:00,188.18
6/8/2018 16:00,189.1
6/11/2018 16:00,191.54
6/12/2018 16:00,192.4
6/13/2018 16:00,192.41
6/14/2018 16:00,196.81
6/15/2018 16:00,195.85
6/18/2018 16:00,198.31
6/19/2018 16:00,197.49
6/20/2018 16:00,202
6/21/2018 16:00,201.5
6/22/2018 16:00,201.74
6/25/2018 16:00,196.35
6/26/2018 16:00,199
6/27/2018 16:00,195.84
6/28/2018 16:00,196.23
6/29/2018 16:00,194.32
7/2/2018 16:00,197.36
7/3/2018 13:00,192.73
7/5/2018 16:00,198.45
7/6/2018 16:00,203.23
7/9/2018 16:00,204.74
7/10/2018 16:00,203.54
7/11/2018 16:00,202.54
7/12/2018 16:00,206.92
7/13/2018 16:00,207.32
7/16/2018 16:00,207.23
7/17/2018 16:00,209.99
7/18/2018 16:00,209.36
7/19/2018 16:00,208.09
7/20/2018 16:00,209.94
7/23/2018 16:00,210.91
7/24/2018 16:00,214.67
7/25/2018 16:00,217.5
7/26/2018 16:00,176.26
7/27/2018 16:00,174.89
7/30/2018 16:00,171.06
7/31/2018 16:00,172.58
8/1/2018 16:00,171.65
8/2/2018 16:00,176.37
8/3/2018 16:00,177.78
8/6/2018 16:00,185.69
8/7/2018 16:00,183.81
8/8/2018 16:00,185.18
8/9/2018 16:00,183.09
8/10/2018 16:00,180.26
8/13/2018 16:00,180.05
8/14/2018 16:00,181.11
8/15/2018 16:00,179.53
8/16/2018 16:00,174.7
8/17/2018 16:00,173.8
8/20/2018 16:00,172.5
8/21/2018 16:00,172.62
8/22/2018 16:00,173.64
8/23/2018 16:00,172.9
8/24/2018 16:00,174.65
8/27/2018 16:00,177.46
8/28/2018 16:00,176.26
8/29/2018 16:00,175.9
8/30/2018 16:00,177.64
8/31/2018 16:00,175.73
9/4/2018 16:00,171.16
9/5/2018 16:00,167.18
9/6/2018 16:00,162.53
9/7/2018 16:00,163.04
9/10/2018 16:00,164.18
9/11/2018 16:00,165.94
9/12/2018 16:00,162
9/13/2018 16:00,161.36
9/14/2018 16:00,162.32
9/17/2018 16:00,160.58
9/18/2018 16:00,160.3
9/19/2018 16:00,163.06
9/20/2018 16:00,166.02
9/21/2018 16:00,162.93
9/24/2018 16:00,165.41
9/25/2018 16:00,164.91
9/26/2018 16:00,166.95
9/27/2018 16:00,168.84
9/28/2018 16:00,164.46
10/1/2018 16:00,162.44
10/2/2018 16:00,159.33
10/3/2018 16:00,162.43
10/4/2018 16:00,158.85
10/5/2018 16:00,157.33
10/8/2018 16:00,157.25
10/9/2018 16:00,157.9
10/10/2018 16:00,151.38
10/11/2018 16:00,153.35
10/12/2018 16:00,153.74
10/15/2018 16:00,153.52
10/16/2018 16:00,158.78
10/17/2018 16:00,159.42
10/18/2018 16:00,154.92
10/19/2018 16:00,154.05
10/22/2018 16:00,154.78
10/23/2018 16:00,154.39
10/24/2018 16:00,146.04
10/25/2018 16:00,150.95
10/26/2018 16:00,145.37
10/29/2018 16:00,142.09
10/30/2018 16:00,146.22
10/31/2018 16:00,151.79
11/1/2018 16:00,151.75
11/2/2018 16:00,150.35
11/5/2018 16:00,148.68
11/6/2018 16:00,149.94
11/7/2018 16:00,151.53
11/8/2018 16:00,147.87
11/9/2018 16:00,144.96
11/12/2018 16:00,141.55
11/13/2018 16:00,142.16
11/14/2018 16:00,144.22
11/15/2018 16:00,143.85
11/16/2018 16:00,139.53
11/19/2018 16:00,131.55
11/20/2018 16:00,132.43
11/21/2018 16:00,134.82
11/23/2018 13:00,131.73
11/26/2018 16:00,136.38
11/27/2018 16:00,135
11/28/2018 16:00,136.76
11/29/2018 16:00,138.68
11/30/2018 16:00,140.61
12/3/2018 16:00,141.09
12/4/2018 16:00,137.93
12/6/2018 16:00,139.63
12/7/2018 16:00,137.42
12/10/2018 16:00,141.85
12/11/2018 16:00,142.08
12/12/2018 16:00,144.5
12/13/2018 16:00,145.01
12/14/2018 16:00,144.06
12/17/2018 16:00,140.19
12/18/2018 16:00,143.66
12/19/2018 16:00,133.24
12/20/2018 16:00,133.4
12/21/2018 16:00,124.95
12/24/2018 13:00,124.06
12/26/2018 16:00,134.18
12/27/2018 16:00,134.52
12/28/2018 16:00,133.2
12/31/2018 16:00,131.09
1/2/2019 16:00,135.68
1/3/2019 16:00,131.74
1/4/2019 16:00,137.95
1/7/2019 16:00,138.05
1/8/2019 16:00,142.53
1/9/2019 16:00,144.23
1/10/2019 16:00,144.2
1/11/2019 16:00,143.8
1/14/2019 16:00,145.39
1/15/2019 16:00,148.95
1/16/2019 16:00,147.54
1/17/2019 16:00,148.3
1/18/2019 16:00,150.04
1/22/2019 16:00,147.57
1/23/2019 16:00,144.3
1/24/2019 16:00,145.83
1/25/2019 16:00,149.01
1/28/2019 16:00,147.47
1/29/2019 16:00,144.19
1/30/2019 16:00,150.42
1/31/2019 16:00,166.69
2/1/2019 16:00,165.71
2/4/2019 16:00,169.25
2/5/2019 16:00,171.16
2/6/2019 16:00,170.49
2/7/2019 16:00,166.38
2/8/2019 16:00,167.33
2/11/2019 16:00,165.79
2/12/2019 16:00,165.04
2/13/2019 16:00,164.07
2/14/2019 16:00,163.95
2/15/2019 16:00,162.5
2/19/2019 16:00,162.29
2/20/2019 16:00,162.56
2/21/2019 16:00,160.04
2/22/2019 16:00,161.89
2/25/2019 16:00,164.62
2/26/2019 16:00,164.13
2/27/2019 16:00,162.81
2/28/2019 16:00,161.45
3/1/2019 16:00,162.28
3/4/2019 16:00,167.37
3/5/2019 16:00,171.26
3/6/2019 16:00,172.51
3/7/2019 16:00,169.13
3/8/2019 16:00,169.6
3/11/2019 16:00,172.07
3/12/2019 16:00,171.92
3/13/2019 16:00,173.37
3/14/2019 16:00,170.17
3/15/2019 16:00,165.98
3/18/2019 16:00,160.47
3/19/2019 16:00,161.57
3/20/2019 16:00,165.44
3/21/2019 16:00,166.08
3/22/2019 16:00,164.34
3/25/2019 16:00,166.29
3/26/2019 16:00,167.68
3/27/2019 16:00,165.87
3/28/2019 16:00,165.55
3/29/2019 16:00,166.69
4/1/2019 16:00,168.7
4/2/2019 16:00,174.2
4/3/2019 16:00,173.54
4/4/2019 16:00,176.02
4/5/2019 16:00,175.72
4/8/2019 16:00,174.93
4/9/2019 16:00,177.58
4/10/2019 16:00,177.82
4/11/2019 16:00,177.51
4/12/2019 16:00,179.1
4/15/2019 16:00,179.65
4/16/2019 16:00,178.87
4/17/2019 16:00,178.78
4/18/2019 16:00,178.28
4/22/2019 16:00,181.44
4/23/2019 16:00,183.78
4/24/2019 16:00,182.58
4/25/2019 16:00,193.26
4/26/2019 16:00,191.49
4/29/2019 16:00,194.78
4/30/2019 16:00,193.4
5/1/2019 16:00,193.03
5/2/2019 16:00,192.53
5/3/2019 16:00,195.47
5/6/2019 16:00,193.88
5/7/2019 16:00,189.77
5/8/2019 16:00,189.54
5/9/2019 16:00,188.65
5/10/2019 16:00,188.34
5/13/2019 16:00,181.54
5/14/2019 16:00,180.73
5/15/2019 16:00,186.27
5/16/2019 16:00,186.99
5/17/2019 16:00,185.3
5/20/2019 16:00,182.72
5/21/2019 16:00,184.82
5/22/2019 16:00,185.32
5/23/2019 16:00,180.87
5/24/2019 16:00,181.06
5/28/2019 16:00,184.31
5/29/2019 16:00,182.19
5/30/2019 16:00,183.01
5/31/2019 16:00,177.47
6/3/2019 16:00,164.15
6/4/2019 16:00,167.5
6/5/2019 16:00,168.17
6/6/2019 16:00,168.33
6/7/2019 16:00,173.35
6/10/2019 16:00,174.82
6/11/2019 16:00,178.1
6/12/2019 16:00,175.04
6/13/2019 16:00,177.47
6/14/2019 16:00,181.33
6/17/2019 16:00,189.01
6/18/2019 16:00,188.47
6/19/2019 16:00,187.48
6/20/2019 16:00,189.53
6/21/2019 16:00,191.14
6/24/2019 16:00,192.6
6/25/2019 16:00,188.84
6/26/2019 16:00,187.66
6/27/2019 16:00,189.5
6/28/2019 16:00,193
7/1/2019 16:00,193
7/2/2019 16:00,195
7/3/2019 13:00,197.2
7/5/2019 16:00,196.4
7/8/2019 16:00,195.76
7/9/2019 16:00,199.21
7/10/2019 16:00,202.73
7/11/2019 16:00,201.23
7/12/2019 16:00,204.87
7/15/2019 16:00,203.91
7/16/2019 16:00,203.84
7/17/2019 16:00,201.8
7/18/2019 16:00,200.78
7/19/2019 16:00,198.36
7/22/2019 16:00,202.32
7/23/2019 16:00,202.36
7/24/2019 16:00,204.66
7/25/2019 16:00,200.71
7/26/2019 16:00,199.75
7/29/2019 16:00,195.94
7/30/2019 16:00,197.04
7/31/2019 16:00,194.23
8/1/2019 16:00,192.73
8/2/2019 16:00,189.02
8/5/2019 16:00,181.73
8/6/2019 16:00,184.51
8/7/2019 16:00,185.15
8/8/2019 16:00,190.16
8/9/2019 16:00,187.85
8/12/2019 16:00,185.37
8/13/2019 16:00,188.45
8/14/2019 16:00,179.71
8/15/2019 16:00,182.59
8/16/2019 16:00,183.7
8/19/2019 16:00,186.17
8/20/2019 16:00,183.81
8/21/2019 16:00,183.55
8/22/2019 16:00,182.04
8/23/2019 16:00,177.75
8/26/2019 16:00,180.36
8/27/2019 16:00,181.3
8/28/2019 16:00,181.76
8/29/2019 16:00,185.57
8/30/2019 16:00,185.67
9/3/2019 16:00,182.39
9/4/2019 16:00,187.14
9/5/2019 16:00,190.9
9/6/2019 16:00,187.49
9/9/2019 16:00,188.76
9/10/2019 16:00,186.17
9/11/2019 16:00,188.49
9/12/2019 16:00,187.47
9/13/2019 16:00,187.19
9/16/2019 16:00,186.22
9/17/2019 16:00,188.08
9/18/2019 16:00,188.14
9/19/2019 16:00,190.14
9/20/2019 16:00,189.93
9/23/2019 16:00,186.82
9/24/2019 16:00,181.28
9/25/2019 16:00,182.8
9/26/2019 16:00,180.11
9/27/2019 16:00,177.1
9/30/2019 16:00,178.08
10/1/2019 16:00,175.81
10/2/2019 16:00,174.6
10/3/2019 16:00,179.38
10/4/2019 16:00,180.45
10/7/2019 16:00,179.68
10/8/2019 16:00,177.75
10/9/2019 16:00,179.85
10/10/2019 16:00,180.03
10/11/2019 16:00,184.19
10/14/2019 16:00,183.28
10/15/2019 16:00,188.89
10/16/2019 16:00,189.55
10/17/2019 16:00,190.39
10/18/2019 16:00,185.85
10/21/2019 16:00,189.76
10/22/2019 16:00,182.34
10/23/2019 16:00,186.15
10/24/2019 16:00,186.38
10/25/2019 16:00,187.89
10/28/2019 16:00,189.4
10/29/2019 16:00,189.31
10/30/2019 16:00,188.25
10/31/2019 16:00,191.65
11/1/2019 16:00,193.62
11/4/2019 16:00,194.72
11/5/2019 16:00,194.32
11/6/2019 16:00,191.55
11/7/2019 16:00,190.42
11/8/2019 16:00,190.84
11/11/2019 16:00,189.61
11/12/2019 16:00,194.47
11/13/2019 16:00,193.19
11/14/2019 16:00,193.15
11/15/2019 16:00,195.1
11/18/2019 16:00,197.4
11/19/2019 16:00,199.32
11/20/2019 16:00,197.51
11/21/2019 16:00,197.93
11/22/2019 16:00,198.82
11/25/2019 16:00,199.79
11/26/2019 16:00,198.97
11/27/2019 16:00,202
11/29/2019 13:00,201.64
12/2/2019 16:00,199.7
